,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,symChange,CA
0,616eb3812137b10008e73403,DEEPENR,EQ,N,46.95,43.95,46.05,44.9,44.0,46.05,61642,2807279.8,89.5,30.5,654,INE677H01012,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:05.992Z,2021-10-19T12:01:05.992Z,0,45.54,19-Oct-2021,,
1,61700bebffea140009a39afd,DEEPENR,EQ,N,45.5,42.95,45.5,43.5,42.95,44.9,30575,1342668.85,81.0,30.5,391,INE677H01012,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:35.697Z,2021-10-20T12:30:35.697Z,0,43.91,20-Oct-2021,,
2,61715665facf5c0008bb1ca8,DEEPENR,EQ,N,45.6,43.2,45.6,44.4,44.45,43.5,18689,829587.55,80.1,30.5,330,INE677H01012,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:37.149Z,2021-10-21T12:00:37.149Z,0,44.39,21-Oct-2021,,
3,6172a8022dc18f00080fe2ba,DEEPENR,EQ,N,45.2,42.9,43.55,44.4,43.4,44.4,25004,1095120.45,80.1,30.5,379,INE677H01012,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:06.311Z,2021-10-22T12:01:06.311Z,0,43.8,22-Oct-2021,,
4,61769c5fdb443b0008c8ebad,DEEPENR,EQ,N,44.5,42.45,44.4,42.5,42.45,44.4,22613,971867.85,73.95,30.5,272,INE677H01012,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:31.772Z,2021-10-25T12:00:31.772Z,0,42.98,25-Oct-2021,,
5,6177ee022ed3fb00087df179,DEEPENR,EQ,N,43.9,42.65,43.9,43.2,43.0,42.5,8842,382132.7,73.0,30.5,169,INE677H01012,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:06.742Z,2021-10-26T12:01:06.742Z,0,43.22,26-Oct-2021,,
6,61793f8a7220a800093c748a,DEEPENR,EQ,N,44.0,42.3,43.3,43.45,43.7,43.2,22760,978670.15,73.0,30.5,346,INE677H01012,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:15.002Z,2021-10-27T12:01:15.002Z,0,43.0,27-Oct-2021,,
7,617a90e6b698860008b70e53,DEEPENR,EQ,N,42.95,41.6,42.95,41.95,42.0,43.45,24596,1035906.0,73.0,30.5,255,INE677H01012,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:38.818Z,2021-10-28T12:00:38.818Z,0,42.12,28-Oct-2021,,
8,616578fe60745c0008937280,DEEPENR,EQ,N,48.0,45.2,47.5,47.45,47.8,47.45,33459,1574161.45,89.9,30.5,386,INE677H01012,2021-10-12,2021-10-11T18:30:00.000Z,2021-10-12T12:01:02.949Z,2021-10-12T12:01:02.949Z,0,47.05,12-Oct-2021,,
9,6166ca6573e7b00008258c6e,DEEPENR,EQ,N,48.0,46.05,48.0,46.7,46.5,47.45,31242,1473044.75,89.9,30.5,309,INE677H01012,2021-10-13,2021-10-12T18:30:00.000Z,2021-10-13T12:00:37.420Z,2021-10-13T12:00:37.420Z,0,47.15,13-Oct-2021,,
10,61681c0203a7b2000873e524,DEEPENR,EQ,N,47.65,45.3,46.15,46.35,46.15,46.7,30057,1394318.35,89.9,30.5,475,INE677H01012,2021-10-14,2021-10-13T18:30:00.000Z,2021-10-14T12:01:06.220Z,2021-10-14T12:01:06.220Z,0,46.39,14-Oct-2021,,
11,616d61e181039a0008f76199,DEEPENR,EQ,N,47.75,45.6,46.55,46.05,46.05,46.35,35805,1662791.0,89.9,30.5,376,INE677H01012,2021-10-18,2021-10-17T18:30:00.000Z,2021-10-18T12:00:33.930Z,2021-10-18T12:00:33.930Z,0,46.44,18-Oct-2021,,
12,616eb3812137b10008e73403,DEEPENR,EQ,N,46.95,43.95,46.05,44.9,44.0,46.05,61642,2807279.8,89.5,30.5,654,INE677H01012,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:05.992Z,2021-10-19T12:01:05.992Z,0,45.54,19-Oct-2021,,
13,60d07f83b6df770008f30b66,DEEPENR,EQ,N,44.4,41.3,43.35,43.4,43.5,43.2,42614,1859659.55,89.9,30.5,628,INE677H01012,2021-06-21,2021-06-20T18:30:00.000Z,2021-06-21T12:01:07.756Z,2021-06-21T12:01:07.756Z,0,43.64,21-Jun-2021,,
14,60d1d0e69d5cc5000870786a,DEEPENR,EQ,N,44.9,42.8,44.9,43.3,43.45,43.4,53987,2363886.65,89.9,30.5,860,INE677H01012,2021-06-22,2021-06-21T18:30:00.000Z,2021-06-22T12:00:38.522Z,2021-06-22T12:00:38.522Z,0,43.79,22-Jun-2021,,
15,60d3228209721b000810192d,DEEPENR,EQ,N,44.35,42.1,44.35,42.55,42.25,43.3,52836,2284871.85,89.9,30.5,772,INE677H01012,2021-06-23,2021-06-22T18:30:00.000Z,2021-06-23T12:01:06.098Z,2021-06-23T12:01:06.098Z,0,43.24,23-Jun-2021,,
16,60d473e6b6726400082d8c71,DEEPENR,EQ,N,43.4,42.5,43.4,42.8,43.05,42.55,31396,1346868.0,89.9,30.5,561,INE677H01012,2021-06-24,2021-06-23T18:30:00.000Z,2021-06-24T12:00:38.369Z,2021-06-24T12:00:38.369Z,0,42.9,24-Jun-2021,,
17,60d5c563761eef0008b83a72,DEEPENR,EQ,N,47.95,41.4,42.8,45.8,45.4,42.8,805102,37410110.4,89.9,30.5,5466,INE677H01012,2021-06-25,2021-06-24T18:30:00.000Z,2021-06-25T12:00:35.866Z,2021-06-25T12:00:35.866Z,0,46.47,25-Jun-2021,,
18,60d9b9e1758776000816acd9,DEEPENR,EQ,N,47.15,43.8,47.15,44.15,44.3,45.8,104395,4686729.1,89.9,30.5,1079,INE677H01012,2021-06-28,2021-06-27T18:30:00.000Z,2021-06-28T12:00:33.089Z,2021-06-28T12:00:33.089Z,0,44.89,28-Jun-2021,,
19,60db0b639d5cc50008613973,DEEPENR,EQ,N,45.25,43.2,44.2,43.85,44.0,44.15,57496,2527265.45,89.9,30.5,806,INE677H01012,2021-06-29,2021-06-28T18:30:00.000Z,2021-06-29T12:00:35.527Z,2021-06-29T12:00:35.527Z,0,43.96,29-Jun-2021,,
20,60dc5cdf7f32fd00093872a7,DEEPENR,EQ,N,44.65,42.7,44.2,43.2,43.5,43.85,65626,2864423.65,89.9,30.5,971,INE677H01012,2021-06-30,2021-06-29T18:30:00.000Z,2021-06-30T12:00:31.189Z,2021-06-30T12:00:31.189Z,0,43.65,30-Jun-2021,,
21,60ddae6415ea3f0008fe584b,DEEPENR,EQ,N,44.3,43.1,44.3,43.4,43.45,43.2,43681,1898715.5,89.9,30.5,818,INE677H01012,2021-07-01,2021-06-30T18:30:00.000Z,2021-07-01T12:00:36.499Z,2021-07-01T12:00:36.499Z,0,43.47,01-Jul-2021,,
22,60deffe7f20fbd0009ce674d,DEEPENR,EQ,N,44.0,42.85,43.95,43.5,44.0,43.4,81909,3551958.45,89.9,30.5,616,INE677H01012,2021-07-02,2021-07-01T18:30:00.000Z,2021-07-02T12:00:39.700Z,2021-07-02T12:00:39.700Z,0,43.36,02-Jul-2021,,
23,60e2f464d502fe0008ce9fcd,DEEPENR,EQ,N,44.75,43.0,43.5,43.55,43.45,43.5,103466,4548196.9,89.9,30.5,906,INE677H01012,2021-07-05,2021-07-04T18:30:00.000Z,2021-07-05T12:00:36.871Z,2021-07-05T12:00:36.871Z,0,43.96,05-Jul-2021,,
24,60e445e6d77ada00087bd5db,DEEPENR,EQ,N,52.25,43.5,44.0,52.05,52.25,43.55,2312403,116902030.6,89.9,30.5,10553,INE677H01012,2021-07-06,2021-07-05T18:30:00.000Z,2021-07-06T12:00:38.679Z,2021-07-06T12:00:38.679Z,0,50.55,06-Jul-2021,,
25,60e5976625a08e00087c10e6,DEEPENR,EQ,N,59.5,49.15,52.5,54.35,54.5,52.05,2147575,118145315.3,89.9,30.5,18066,INE677H01012,2021-07-07,2021-07-06T18:30:00.000Z,2021-07-07T12:00:38.094Z,2021-07-07T12:00:38.094Z,0,55.01,07-Jul-2021,,
26,60e6e8e46972b0000896f613,DEEPENR,EQ,N,54.85,51.95,54.75,52.65,52.1,54.35,320726,17018565.5,89.9,30.5,4034,INE677H01012,2021-07-08,2021-07-07T18:30:00.000Z,2021-07-08T12:00:36.256Z,2021-07-08T12:00:36.256Z,0,53.06,08-Jul-2021,,
27,60e83a89b37c0d00083982a3,DEEPENR,EQ,N,57.0,51.85,52.6,55.85,56.2,52.65,628039,34758077.4,89.9,30.5,7832,INE677H01012,2021-07-09,2021-07-08T18:30:00.000Z,2021-07-09T12:01:13.916Z,2021-07-09T12:01:13.916Z,0,55.34,09-Jul-2021,,
28,60ec2ede4341d2000842240e,DEEPENR,EQ,N,59.0,54.9,57.4,57.6,57.5,55.85,904047,52170691.2,89.9,30.5,8740,INE677H01012,2021-07-12,2021-07-11T18:30:00.000Z,2021-07-12T12:00:30.108Z,2021-07-12T12:00:30.108Z,0,57.71,12-Jul-2021,,
29,60ed80651c0e4d000851209a,DEEPENR,EQ,N,59.7,56.25,57.9,56.8,57.2,57.6,238232,13839528.7,89.9,30.5,3390,INE677H01012,2021-07-13,2021-07-12T18:30:00.000Z,2021-07-13T12:00:37.426Z,2021-07-13T12:00:37.426Z,0,58.09,13-Jul-2021,,
30,60eed2023872ec0008fc09d9,DEEPENR,EQ,N,62.7,56.5,56.9,60.05,60.15,56.8,968203,58764095.75,89.9,30.5,8867,INE677H01012,2021-07-14,2021-07-13T18:30:00.000Z,2021-07-14T12:01:06.019Z,2021-07-14T12:01:06.019Z,0,60.69,14-Jul-2021,,
31,60f02386cc96fb000856f2d1,DEEPENR,EQ,N,62.45,58.5,60.15,59.25,59.85,60.05,228396,13770480.35,89.9,30.5,3680,INE677H01012,2021-07-15,2021-07-14T18:30:00.000Z,2021-07-15T12:01:10.782Z,2021-07-15T12:01:10.782Z,0,60.29,15-Jul-2021,,
32,60f17503cc96fb00089bf74b,DEEPENR,EQ,N,59.75,54.6,59.75,55.85,55.9,59.25,185451,10533122.65,89.9,30.5,3151,INE677H01012,2021-07-16,2021-07-15T18:30:00.000Z,2021-07-16T12:01:07.199Z,2021-07-16T12:01:07.199Z,0,56.8,16-Jul-2021,,
33,60f56960e089b0000849df8d,DEEPENR,EQ,N,58.3,54.65,55.9,55.75,55.6,55.85,165457,9368122.0,89.9,30.5,3102,INE677H01012,2021-07-19,2021-07-18T18:30:00.000Z,2021-07-19T12:00:32.204Z,2021-07-19T12:00:32.204Z,0,56.62,19-Jul-2021,,
34,609bc381c132690009f0056d,DEEPENR,EQ,N,39.45,36.9,39.4,37.2,37.55,38.5,70871,2693999.45,89.9,30.5,882,INE677H01012,2021-05-12,2021-05-11T18:30:00.000Z,2021-05-12T12:01:05.596Z,2021-05-12T12:01:05.596Z,0,38.01,12-May-2021,,
35,609e6681885aee00088f4d17,DEEPENR,EQ,N,38.8,36.7,38.8,37.05,37.1,37.2,46613,1750423.4,89.9,30.5,811,INE677H01012,2021-05-14,2021-05-13T18:30:00.000Z,2021-05-14T12:01:05.927Z,2021-05-14T12:01:05.927Z,0,37.55,14-May-2021,,
36,60a25b014e61470008bbf3f2,DEEPENR,EQ,N,37.95,36.1,36.9,36.9,36.8,37.05,40477,1497175.55,89.9,30.5,601,INE677H01012,2021-05-17,2021-05-16T18:30:00.000Z,2021-05-17T12:01:05.188Z,2021-05-17T12:01:05.188Z,0,36.99,17-May-2021,,
37,60a3ac80bcb67500088613bd,DEEPENR,EQ,N,37.85,36.3,37.05,36.95,37.6,36.9,40051,1480256.0,89.9,30.5,622,INE677H01012,2021-05-18,2021-05-17T18:30:00.000Z,2021-05-18T12:01:04.831Z,2021-05-18T12:01:04.831Z,0,36.96,18-May-2021,,
38,60a4fe041247b900089e3ef7,DEEPENR,EQ,N,43.0,36.6,37.7,40.0,39.9,36.95,579886,23566002.65,89.9,30.5,3846,INE677H01012,2021-05-19,2021-05-18T18:30:00.000Z,2021-05-19T12:01:08.592Z,2021-05-19T12:01:08.592Z,0,40.64,19-May-2021,,
39,60a64f829a1015000919d78e,DEEPENR,EQ,N,43.15,40.05,40.9,41.5,41.4,40.0,278965,11717843.2,89.9,30.5,2325,INE677H01012,2021-05-20,2021-05-19T18:30:00.000Z,2021-05-20T12:01:06.576Z,2021-05-20T12:01:06.576Z,0,42.0,20-May-2021,,
40,60a7a0e3c7277a00086e3d93,DEEPENR,EQ,N,44.4,41.05,42.8,41.9,41.95,41.5,300284,12923673.9,89.9,30.5,2436,INE677H01012,2021-05-21,2021-05-20T18:30:00.000Z,2021-05-21T12:00:35.174Z,2021-05-21T12:00:35.174Z,0,43.04,21-May-2021,,
41,60ab958103728a0009a35f4e,DEEPENR,EQ,N,44.0,42.0,42.55,42.95,43.1,41.9,108841,4674160.2,89.9,30.5,1505,INE677H01012,2021-05-24,2021-05-23T18:30:00.000Z,2021-05-24T12:01:05.955Z,2021-05-24T12:01:05.955Z,0,42.94,24-May-2021,,
42,60ace7013e1c550008766fab,DEEPENR,EQ,N,43.7,41.35,43.5,42.05,42.3,42.95,68110,2887437.85,89.9,30.5,961,INE677H01012,2021-05-25,2021-05-24T18:30:00.000Z,2021-05-25T12:01:05.081Z,2021-05-25T12:01:05.081Z,0,42.39,25-May-2021,,
