,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,symChange,CA
0,616eb37e2137b10008e72d38,DELPHIFX,EQ,N,662.0,635.0,661.3,641.35,637.0,650.55,3628,2350650.45,818.0,300.0,351,INE726L01019,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:02.128Z,2021-10-19T12:01:02.128Z,0,647.92,19-Oct-2021,,
1,61700becffea140009a39bc2,DELPHIFX,EQ,N,661.0,630.2,650.0,635.7,640.0,641.35,3539,2286656.15,818.0,300.0,278,INE726L01019,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:36.051Z,2021-10-20T12:30:36.051Z,0,646.13,20-Oct-2021,,
2,61715661facf5c0008bb14d6,DELPHIFX,EQ,N,653.9,634.0,653.9,637.3,634.0,635.7,1131,725083.0,818.0,300.0,107,INE726L01019,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:33.026Z,2021-10-21T12:00:33.026Z,0,641.1,21-Oct-2021,,
3,6172a8022dc18f00080fe3a1,DELPHIFX,EQ,N,648.8,615.0,640.7,619.95,625.0,637.3,1510,953108.55,818.0,300.0,196,INE726L01019,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:06.708Z,2021-10-22T12:01:06.708Z,0,631.2,22-Oct-2021,,
4,61769c5bdb443b0008c8e39f,DELPHIFX,EQ,N,639.9,582.0,639.9,589.55,582.0,619.95,3302,1981625.2,818.0,300.0,356,INE726L01019,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:27.621Z,2021-10-25T12:00:27.621Z,0,600.13,25-Oct-2021,,
5,6177edfe2ed3fb00087de9f7,DELPHIFX,EQ,N,624.4,589.55,589.55,609.0,600.05,589.55,5267,3187245.85,818.0,300.0,477,INE726L01019,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:02.215Z,2021-10-26T12:01:02.215Z,0,605.13,26-Oct-2021,,
6,61793f837220a800093c654e,DELPHIFX,EQ,N,635.0,604.05,635.0,623.95,625.5,609.0,6773,4208216.1,818.0,300.0,456,INE726L01019,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:07.348Z,2021-10-27T12:01:07.348Z,0,621.32,27-Oct-2021,,
7,617a90e2b698860008b7065a,DELPHIFX,EQ,N,638.8,601.0,638.8,606.7,621.0,623.95,1943,1202147.85,818.0,300.0,483,INE726L01019,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:34.489Z,2021-10-28T12:00:34.489Z,0,618.71,28-Oct-2021,,
8,6139f7679241480008a1a590,DELPHIFX,EQ,N,730.45,695.0,695.0,700.0,700.0,697.15,6332,4485694.6,818.0,296.05,425,INE726L01019,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:39.081Z,2021-09-09T12:00:39.081Z,0,708.42,09-Sep-2021,,
9,613f3d5b66f15f0008394374,DELPHIFX,EQ,N,722.0,694.2,700.0,699.9,710.0,700.0,10122,7142823.75,818.0,296.05,631,INE726L01019,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:27.487Z,2021-09-13T12:00:27.487Z,0,705.67,13-Sep-2021,,
10,61408f008b051b0009544dc8,DELPHIFX,EQ,N,725.0,690.0,699.9,691.9,692.0,699.9,6953,4884797.55,818.0,296.05,480,INE726L01019,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:04.133Z,2021-09-14T12:01:04.133Z,0,702.55,14-Sep-2021,,
