,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA,symChange
0,616eb3802137b10008e731d2,DHANI,EQ,N,220.0,209.15,215.0,212.3,212.25,209.35,4999408,1076565977.7,395.95,155.1,45568,INE274G01010,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:04.360Z,2021-10-19T12:01:04.360Z,0,215.34,19-Oct-2021,,
1,61700bedffea140009a39eac,DHANI,EQ,N,220.8,200.9,212.0,217.2,219.25,212.3,5500706,1165169299.9,395.95,155.1,46724,INE274G01010,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.332Z,2021-10-20T12:30:37.332Z,0,211.82,20-Oct-2021,,
2,61715664facf5c0008bb1a4d,DHANI,EQ,N,232.0,215.3,224.0,218.25,217.5,217.2,8267527,1848963195.95,395.95,155.1,79970,INE274G01010,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:36.043Z,2021-10-21T12:00:36.043Z,0,223.64,21-Oct-2021,,
3,6172a8042dc18f00080fe6dd,DHANI,EQ,N,221.55,204.1,220.25,208.05,207.0,218.25,2430623,514145410.15,395.95,155.1,30090,INE274G01010,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:08.109Z,2021-10-22T12:01:08.109Z,0,211.53,22-Oct-2021,,
4,61769c5edb443b0008c8e931,DHANI,EQ,N,209.4,195.8,208.15,197.25,196.15,208.05,1815202,363790515.55,395.95,155.1,20064,INE274G01010,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:30.504Z,2021-10-25T12:00:30.504Z,0,200.41,25-Oct-2021,,
5,6177ee012ed3fb00087def24,DHANI,EQ,N,203.05,195.45,197.9,197.35,197.15,197.25,1095709,218453793.4,395.95,155.1,12615,INE274G01010,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:05.379Z,2021-10-26T12:01:05.379Z,0,199.37,26-Oct-2021,,
6,61793f887220a800093c6fd6,DHANI,EQ,N,201.0,186.5,197.0,190.0,187.4,197.35,1465719,285483597.6,395.95,155.1,16866,INE274G01010,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:12.824Z,2021-10-27T12:01:12.824Z,0,194.77,27-Oct-2021,,
7,617a90e5b698860008b70be0,DHANI,EQ,N,193.7,179.15,187.25,181.15,180.0,190.0,2357422,437635791.05,395.95,155.1,24951,INE274G01010,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:37.739Z,2021-10-28T12:00:37.739Z,0,185.64,28-Oct-2021,,
8,6139f7699241480008a1aaa1,DHANI,EQ,N,200.75,195.8,198.4,198.0,198.6,199.25,503595,99784374.55,395.95,155.1,5202,INE274G01010,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:41.556Z,2021-09-09T12:00:41.556Z,0,198.14,09-Sep-2021,,
9,613f3d5d66f15f000839489c,DHANI,EQ,N,200.75,196.65,198.6,198.05,197.0,198.0,756692,150360225.3,395.95,155.1,6672,INE274G01010,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:29.770Z,2021-09-13T12:00:29.770Z,0,198.71,13-Sep-2021,,
10,61408f028b051b00095452d8,DHANI,EQ,N,205.0,196.55,198.25,197.35,197.1,198.05,898558,179498607.95,395.95,155.1,9785,INE274G01010,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:06.710Z,2021-09-14T12:01:06.710Z,0,199.76,14-Sep-2021,,
11,6141e06552f3510008866fc9,DHANI,EQ,N,201.55,196.65,198.0,197.45,197.5,197.35,820597,162942021.1,395.95,155.1,11503,INE274G01010,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:37.381Z,2021-09-15T12:00:37.381Z,0,198.57,15-Sep-2021,,
12,614331dd4189570008859c86,DHANI,EQ,N,199.0,194.4,198.65,196.35,196.05,197.45,917219,180359599.05,395.95,155.1,11795,INE274G01010,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:29.952Z,2021-09-16T12:00:29.952Z,0,196.64,16-Sep-2021,"[{'symbol': 'DHANI', 'series': 'EQ', 'ind': '-', 'faceVal': '2', 'subject': ' Annual General Meeting', 'exDate': '16-Sep-2021', 'recDate': '-', 'bcStartDate': '20-Sep-2021', 'bcEndDate': '23-Sep-2021', 'ndStartDate': '-', 'comp': 'Dhani Services Limited', 'isin': 'INE274G01010', 'ndEndDate': '-', 'caBroadcastDate': None}]",
13,614483807f66a40008755609,DHANI,EQ,N,198.05,188.65,198.0,189.45,189.5,196.35,1282975,245879458.35,395.95,155.1,16791,INE274G01010,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:04.587Z,2021-09-17T12:01:04.587Z,0,191.65,17-Sep-2021,,
14,614877e5e0fcf60008e515e5,DHANI,EQ,N,188.0,181.1,185.7,182.55,182.85,189.45,976601,180167213.5,395.95,155.1,12071,INE274G01010,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:37.316Z,2021-09-20T12:00:37.316Z,0,184.48,20-Sep-2021,,
