,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA,symChange
0,616eb3822137b10008e734ce,EPL,EQ,N,231.8,220.3,230.0,221.1,220.4,229.7,458036,102489558.35,291.95,202.0,20562,INE255A01020,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:06.385Z,2021-10-19T12:01:06.385Z,0,223.76,19-Oct-2021,,
1,61700bedffea140009a39f22,EPL,EQ,N,224.25,217.15,224.25,222.8,223.05,221.1,149244,32919760.8,291.95,202.0,8201,INE255A01020,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.537Z,2021-10-20T12:30:37.537Z,0,220.58,20-Oct-2021,,
2,61715665facf5c0008bb1d85,EPL,EQ,N,225.0,215.0,225.0,217.3,216.0,222.8,333345,72759961.65,291.95,202.0,9025,INE255A01020,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:37.700Z,2021-10-21T12:00:37.700Z,0,218.27,21-Oct-2021,,
3,6172a8042dc18f00080fe753,EPL,EQ,N,220.4,216.1,217.45,218.15,217.0,217.3,513142,111867410.05,291.95,202.0,15404,INE255A01020,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:08.469Z,2021-10-22T12:01:08.469Z,0,218.0,22-Oct-2021,,
4,61769c60db443b0008c8ec81,EPL,EQ,N,221.95,211.75,218.7,219.9,221.25,218.15,199468,43169278.0,291.95,202.0,10469,INE255A01020,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:32.135Z,2021-10-25T12:00:32.135Z,0,216.42,25-Oct-2021,,
5,6177ee032ed3fb00087df24d,EPL,EQ,N,224.35,215.15,221.5,216.95,217.4,219.9,243042,52943677.2,291.95,202.0,11324,INE255A01020,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:07.081Z,2021-10-26T12:01:07.081Z,0,217.84,26-Oct-2021,,
6,61793f8b7220a800093c762a,EPL,EQ,N,219.5,215.0,217.5,216.95,217.6,216.95,147942,32122143.6,291.95,202.0,5719,INE255A01020,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:15.655Z,2021-10-27T12:01:15.655Z,0,217.13,27-Oct-2021,,
7,617a90e7b698860008b70f36,EPL,EQ,N,218.0,213.2,217.6,216.1,215.85,216.95,105372,22683784.65,291.95,202.0,6191,INE255A01020,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:39.198Z,2021-10-28T12:00:39.198Z,0,215.27,28-Oct-2021,,
8,6139f76a9241480008a1ad9c,EPL,EQ,N,239.45,236.05,238.0,238.15,238.5,237.75,85980,20471226.5,307.0,202.0,3552,INE255A01020,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:42.793Z,2021-09-09T12:00:42.793Z,0,238.09,09-Sep-2021,,
9,613f3d5f66f15f0008394bc9,EPL,EQ,N,239.9,235.5,239.0,238.85,238.05,238.15,97043,23068243.35,307.0,202.0,3636,INE255A01020,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:31.077Z,2021-09-13T12:00:31.077Z,0,237.71,13-Sep-2021,,
10,61408f048b051b000954569a,EPL,EQ,N,252.8,239.2,240.6,242.5,242.35,238.85,352066,85953897.75,307.0,202.0,9530,INE255A01020,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:08.409Z,2021-09-14T12:01:08.409Z,0,244.14,14-Sep-2021,,
11,6141e06652f35100088672da,EPL,EQ,N,247.2,240.4,244.65,243.85,244.0,242.5,263089,64133364.95,307.0,202.0,8159,INE255A01020,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:38.712Z,2021-09-15T12:00:38.712Z,0,243.77,15-Sep-2021,,
